source_observation_id,city_id,city,state,region,latitude,longitude,observed_at,temperature,wind_speed
1834,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-11 00:00:00,28.1,11.1
1835,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-12 00:00:00,30.2,9.2
1836,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-13 00:00:00,29.9,7.3
1837,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-14 00:00:00,28.6,6.4
1838,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-15 00:00:00,29.4,6.6
1839,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-16 00:00:00,28.9,8.4
1840,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-17 00:00:00,28.4,5.3
1841,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-18 00:00:00,28.4,3.9
1842,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-19 00:00:00,28.3,4.5
1843,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-20 00:00:00,27.1,5.4
1844,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-21 00:00:00,26.2,11.1
1845,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-22 00:00:00,26.2,11.0
1846,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-23 00:00:00,27.3,7.6
1847,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-24 00:00:00,26.9,7.2
1848,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-25 00:00:00,28.1,8.4
1849,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-26 00:00:00,29.0,8.8
1850,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-27 00:00:00,28.0,8.0
1851,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-28 00:00:00,26.8,17.7
1852,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-29 00:00:00,26.9,15.2
1853,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-30 00:00:00,27.0,15.5
1854,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-07-31 00:00:00,27.8,13.3
1855,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-08-01 00:00:00,28.9,5.3
1856,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-08-02 00:00:00,29.2,4.5
1857,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-08-03 00:00:00,28.9,3.7
1858,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-08-04 00:00:00,28.8,2.9
1859,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-08-05 00:00:00,27.4,5.5
1860,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-08-06 00:00:00,26.6,3.8
1861,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-08-07 00:00:00,27.3,7.1
1862,19,Bokaro,Jharkhand,Central,23.66934,86.15161,2026-08-08 00:00:00,26.4,12.0
1863,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-10 00:00:00,27.4,11.2
1864,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-11 00:00:00,28.9,8.8
1865,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-12 00:00:00,28.8,8.4
1866,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-13 00:00:00,28.8,5.8
1867,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-14 00:00:00,28.7,4.3
1868,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-15 00:00:00,29.5,9.5
1869,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-16 00:00:00,29.0,10.9
1870,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-17 00:00:00,28.9,10.9
1871,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-18 00:00:00,29.1,11.0
1872,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-19 00:00:00,28.7,9.7
1873,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-20 00:00:00,27.9,8.5
1874,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-21 00:00:00,26.8,9.2
1875,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-22 00:00:00,26.2,8.7
1876,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-23 00:00:00,26.5,11.4
1877,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-24 00:00:00,26.9,8.4
1878,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-25 00:00:00,28.1,8.4
1879,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-26 00:00:00,28.4,12.6
1880,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-27 00:00:00,27.0,16.8
1881,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-28 00:00:00,27.9,17.2
1882,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-29 00:00:00,27.9,10.7
1883,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-30 00:00:00,27.8,12.8
1884,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-07-31 00:00:00,28.5,10.3
1885,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-08-01 00:00:00,28.5,8.3
1886,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-08-02 00:00:00,28.8,7.3
1887,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-08-03 00:00:00,29.2,5.5
1888,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-08-04 00:00:00,29.4,7.4
1889,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-08-05 00:00:00,28.4,6.1
1890,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-08-06 00:00:00,27.7,3.9
1891,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-08-07 00:00:00,27.1,7.5
1892,58,Kolkata,West Bengal,East,22.56263,88.36304,2026-08-08 00:00:00,27.8,10.0
1893,39,Howrah,West Bengal,East,22.57688,88.31857,2026-07-10 00:00:00,27.4,10.5
1894,39,Howrah,West Bengal,East,22.57688,88.31857,2026-07-11 00:00:00,28.8,9.0
1895,39,Howrah,West Bengal,East,22.57688,88.31857,2026-07-12 00:00:00,29.0,8.1
1896,39,Howrah,West Bengal,East,22.57688,88.31857,2026-07-13 00:00:00,28.8,5.6
1897,39,Howrah,West Bengal,East,22.57688,88.31857,2026-07-14 00:00:00,28.7,3.9
1898,39,Howrah,West Bengal,East,22.57688,88.31857,2026-07-15 00:00:00,29.4,9.0
1899,39,Howrah,West Bengal,East,22.57688,88.31857,2026-07-16 00:00:00,28.9,10.5
1900,39,Howrah,West Bengal,East,22.57688,88.31857,2026-07-17 00:00:00,28.9,10.6
1901,39,Howrah,West Bengal,East,22.57688,88.31857,2026-07-18 00:00:00,29.2,10.8
1902,39,Howrah,West Bengal,East,22.57688,88.31857,2026-07-19 00:00:00,28.7,9.7
1903,39,Howrah,West Bengal,East,22.57688,88.31857,2026-07-20 00:00:00,27.9,8.5
1904,39,Howrah,West Bengal,East,22.57688,88.31857,2026-07-21 00:00:00,26.9,9.0
1905,39,Howrah,West Bengal,East,22.57688,88.31857,2026-07-22 00:00:00,26.4,9.0
1906,39,Howrah,West Bengal,East,22.57688,88.31857,2026-07-23 00:00:00,26.6,11.2
1907,39,Howrah,West Bengal,East,22.57688,88.31857,2026-07-24 00:00:00,26.9,8.2
1908,39,Howrah,West Bengal,East,22.57688,88.31857,2026-07-25 00:00:00,28.2,8.6
1909,39,Howrah,West Bengal,East,22.57688,88.31857,2026-07-26 00:00:00,28.4,12.1
1910,39,Howrah,West Bengal,East,22.57688,88.31857,2026-07-27 00:00:00,27.1,16.5
1911,39,Howrah,West Bengal,East,22.57688,88.31857,2026-07-28 00:00:00,27.9,17.1
1912,39,Howrah,West Bengal,East,22.57688,88.31857,2026-07-29 00:00:00,27.9,10.7
1913,39,Howrah,West Bengal,East,22.57688,88.31857,2026-07-30 00:00:00,27.9,12.5
1914,39,Howrah,West Bengal,East,22.57688,88.31857,2026-07-31 00:00:00,28.6,10.1
1915,39,Howrah,West Bengal,East,22.57688,88.31857,2026-08-01 00:00:00,28.4,7.8
1916,39,Howrah,West Bengal,East,22.57688,88.31857,2026-08-02 00:00:00,28.8,6.8
1917,39,Howrah,West Bengal,East,22.57688,88.31857,2026-08-03 00:00:00,29.2,5.6
1918,39,Howrah,West Bengal,East,22.57688,88.31857,2026-08-04 00:00:00,29.4,7.1
1919,39,Howrah,West Bengal,East,22.57688,88.31857,2026-08-05 00:00:00,28.6,5.8
1920,39,Howrah,West Bengal,East,22.57688,88.31857,2026-08-06 00:00:00,27.8,4.0
1921,39,Howrah,West Bengal,East,22.57688,88.31857,2026-08-07 00:00:00,27.2,7.4
1922,39,Howrah,West Bengal,East,22.57688,88.31857,2026-08-08 00:00:00,27.9,9.6
1923,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-10 00:00:00,27.3,9.6
1924,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-11 00:00:00,28.6,11.4
1925,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-12 00:00:00,30.1,8.0
1926,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-13 00:00:00,28.5,6.3
1927,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-14 00:00:00,28.0,3.6
1928,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-15 00:00:00,30.1,7.6
1929,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-16 00:00:00,29.3,11.8
1930,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-17 00:00:00,28.9,7.2
1931,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-18 00:00:00,29.0,8.1
1932,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-19 00:00:00,28.5,8.0
1933,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-20 00:00:00,27.3,8.2
1934,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-21 00:00:00,26.8,11.3
1935,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-22 00:00:00,27.2,10.9
1936,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-23 00:00:00,27.1,8.6
1937,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-24 00:00:00,27.7,5.5
1938,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-25 00:00:00,28.4,9.6
1939,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-26 00:00:00,29.0,11.9
1940,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-27 00:00:00,28.5,14.5
1941,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-28 00:00:00,27.9,19.1
1942,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-29 00:00:00,28.1,13.0
1943,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-30 00:00:00,27.3,13.9
1944,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-31 00:00:00,28.6,12.2
1945,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-08-01 00:00:00,28.9,6.0
1946,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-08-02 00:00:00,29.0,5.3
1947,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-08-03 00:00:00,29.0,4.5
1948,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-08-04 00:00:00,29.2,4.5
1949,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-08-05 00:00:00,28.0,5.9
1950,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-08-06 00:00:00,27.9,3.2
1951,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-08-07 00:00:00,28.0,6.8
1952,30,Durgapur,West Bengal,East,23.51583,87.30801,2026-08-08 00:00:00,27.2,11.7
1953,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-10 00:00:00,27.3,9.0
1954,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-11 00:00:00,27.9,7.3
1955,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-12 00:00:00,27.5,6.1
1956,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-13 00:00:00,26.9,9.4
1957,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-14 00:00:00,28.8,7.0
1958,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-15 00:00:00,28.8,4.9
1959,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-16 00:00:00,28.1,7.7
1960,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-17 00:00:00,28.3,11.9
1961,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-18 00:00:00,26.6,12.5
1962,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-19 00:00:00,26.7,9.9
1963,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-20 00:00:00,26.5,12.2
1964,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-21 00:00:00,27.9,11.7
1965,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-22 00:00:00,27.4,13.0
1966,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-23 00:00:00,27.8,11.6
1967,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-24 00:00:00,28.0,10.6
1968,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-25 00:00:00,30.3,4.2
1969,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-26 00:00:00,30.5,3.8
1970,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-27 00:00:00,29.6,8.3
1971,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-28 00:00:00,29.8,12.4
1972,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-29 00:00:00,27.9,13.4
1973,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-30 00:00:00,26.6,13.5
1974,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-31 00:00:00,27.4,6.0
1975,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-08-01 00:00:00,27.1,5.4
1976,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-08-02 00:00:00,27.6,6.1
1977,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-08-03 00:00:00,27.6,6.0
1978,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-08-04 00:00:00,27.8,7.4
1979,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-08-05 00:00:00,26.5,9.8
1980,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-08-06 00:00:00,29.2,7.2
1981,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-08-07 00:00:00,28.7,9.8
1982,101,Siliguri,West Bengal,East,26.71004,88.42851,2026-08-08 00:00:00,28.6,10.9
1983,8,Asansol,West Bengal,East,23.68333,86.98333,2026-07-10 00:00:00,27.4,9.3
1984,8,Asansol,West Bengal,East,23.68333,86.98333,2026-07-11 00:00:00,28.4,12.3
1985,8,Asansol,West Bengal,East,23.68333,86.98333,2026-07-12 00:00:00,29.8,8.5
1986,8,Asansol,West Bengal,East,23.68333,86.98333,2026-07-13 00:00:00,28.7,6.5
1987,8,Asansol,West Bengal,East,23.68333,86.98333,2026-07-14 00:00:00,27.7,3.6
1988,8,Asansol,West Bengal,East,23.68333,86.98333,2026-07-15 00:00:00,29.9,7.0
1989,8,Asansol,West Bengal,East,23.68333,86.98333,2026-07-16 00:00:00,29.6,11.1
1990,8,Asansol,West Bengal,East,23.68333,86.98333,2026-07-17 00:00:00,28.8,6.7
1991,8,Asansol,West Bengal,East,23.68333,86.98333,2026-07-18 00:00:00,28.8,6.5
1992,8,Asansol,West Bengal,East,23.68333,86.98333,2026-07-19 00:00:00,28.3,7.2
1993,8,Asansol,West Bengal,East,23.68333,86.98333,2026-07-20 00:00:00,27.2,7.9
1994,8,Asansol,West Bengal,East,23.68333,86.98333,2026-07-21 00:00:00,26.9,12.1
1995,8,Asansol,West Bengal,East,23.68333,86.98333,2026-07-22 00:00:00,26.9,11.3
1996,8,Asansol,West Bengal,East,23.68333,86.98333,2026-07-23 00:00:00,27.5,7.5
1997,8,Asansol,West Bengal,East,23.68333,86.98333,2026-07-24 00:00:00,27.5,7.0
1998,8,Asansol,West Bengal,East,23.68333,86.98333,2026-07-25 00:00:00,28.4,10.0
1999,8,Asansol,West Bengal,East,23.68333,86.98333,2026-07-26 00:00:00,29.3,10.8
2000,8,Asansol,West Bengal,East,23.68333,86.98333,2026-07-27 00:00:00,28.7,13.3
2001,8,Asansol,West Bengal,East,23.68333,86.98333,2026-07-28 00:00:00,27.7,19.4
2002,8,Asansol,West Bengal,East,23.68333,86.98333,2026-07-29 00:00:00,28.1,14.0
2003,8,Asansol,West Bengal,East,23.68333,86.98333,2026-07-30 00:00:00,27.2,15.5
2004,8,Asansol,West Bengal,East,23.68333,86.98333,2026-07-31 00:00:00,28.6,13.5
2005,8,Asansol,West Bengal,East,23.68333,86.98333,2026-08-01 00:00:00,28.9,6.6
2006,8,Asansol,West Bengal,East,23.68333,86.98333,2026-08-02 00:00:00,28.8,5.5
2007,8,Asansol,West Bengal,East,23.68333,86.98333,2026-08-03 00:00:00,29.1,4.1
2008,8,Asansol,West Bengal,East,23.68333,86.98333,2026-08-04 00:00:00,29.0,5.0
2009,8,Asansol,West Bengal,East,23.68333,86.98333,2026-08-05 00:00:00,28.1,5.7
2010,8,Asansol,West Bengal,East,23.68333,86.98333,2026-08-06 00:00:00,27.7,3.6
2011,8,Asansol,West Bengal,East,23.68333,86.98333,2026-08-07 00:00:00,28.0,6.8
2012,8,Asansol,West Bengal,East,23.68333,86.98333,2026-08-08 00:00:00,27.2,12.2
2013,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-10 00:00:00,28.8,12.4
2014,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-11 00:00:00,29.9,11.8
2015,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-12 00:00:00,30.5,11.6
2016,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-13 00:00:00,30.7,9.6
2017,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-14 00:00:00,27.5,7.2
2018,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-15 00:00:00,27.6,11.7
2019,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-16 00:00:00,26.3,13.7
2020,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-17 00:00:00,27.4,13.6
2021,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-18 00:00:00,27.3,10.5
2022,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-19 00:00:00,28.9,8.1
2023,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-20 00:00:00,28.3,5.8
2024,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-21 00:00:00,26.8,6.8
2025,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-22 00:00:00,26.8,11.1
2026,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-23 00:00:00,27.4,13.3
2027,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-24 00:00:00,27.9,10.1
2028,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-25 00:00:00,26.7,11.7
2029,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-26 00:00:00,26.6,12.4
2030,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-27 00:00:00,27.4,15.8
2031,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-28 00:00:00,26.3,19.5
2032,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-29 00:00:00,28.6,18.3
2033,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-30 00:00:00,29.0,20.4
2034,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-31 00:00:00,29.2,17.9
2035,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-08-01 00:00:00,29.0,14.8
2036,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-08-02 00:00:00,28.9,8.0
2037,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-08-03 00:00:00,29.0,5.7
2038,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-08-04 00:00:00,29.1,5.8
2039,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-08-05 00:00:00,28.7,5.7
2040,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-08-06 00:00:00,27.2,6.9
2041,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-08-07 00:00:00,27.2,7.1
2042,16,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-08-08 00:00:00,27.9,7.3
2043,23,Cuttack,Odisha,East,20.46497,85.87927,2026-07-10 00:00:00,28.6,10.9
2044,23,Cuttack,Odisha,East,20.46497,85.87927,2026-07-11 00:00:00,30.4,10.9
2045,23,Cuttack,Odisha,East,20.46497,85.87927,2026-07-12 00:00:00,30.9,10.7
2046,23,Cuttack,Odisha,East,20.46497,85.87927,2026-07-13 00:00:00,30.9,10.1
2047,23,Cuttack,Odisha,East,20.46497,85.87927,2026-07-14 00:00:00,27.7,7.0
2048,23,Cuttack,Odisha,East,20.46497,85.87927,2026-07-15 00:00:00,27.8,12.3
2049,23,Cuttack,Odisha,East,20.46497,85.87927,2026-07-16 00:00:00,26.6,12.9
2050,23,Cuttack,Odisha,East,20.46497,85.87927,2026-07-17 00:00:00,27.6,12.9
2051,23,Cuttack,Odisha,East,20.46497,85.87927,2026-07-18 00:00:00,27.7,10.4
2052,23,Cuttack,Odisha,East,20.46497,85.87927,2026-07-19 00:00:00,28.9,6.5
2053,23,Cuttack,Odisha,East,20.46497,85.87927,2026-07-20 00:00:00,28.6,5.6
2054,23,Cuttack,Odisha,East,20.46497,85.87927,2026-07-21 00:00:00,27.2,6.9
2055,23,Cuttack,Odisha,East,20.46497,85.87927,2026-07-22 00:00:00,27.0,9.6
2056,23,Cuttack,Odisha,East,20.46497,85.87927,2026-07-23 00:00:00,27.3,12.2
2057,23,Cuttack,Odisha,East,20.46497,85.87927,2026-07-24 00:00:00,28.0,8.1
2058,23,Cuttack,Odisha,East,20.46497,85.87927,2026-07-25 00:00:00,26.9,13.0
2059,23,Cuttack,Odisha,East,20.46497,85.87927,2026-07-26 00:00:00,26.7,13.1
2060,23,Cuttack,Odisha,East,20.46497,85.87927,2026-07-27 00:00:00,27.6,17.2
2061,23,Cuttack,Odisha,East,20.46497,85.87927,2026-07-28 00:00:00,26.4,20.3
2062,23,Cuttack,Odisha,East,20.46497,85.87927,2026-07-29 00:00:00,28.7,16.1
2063,23,Cuttack,Odisha,East,20.46497,85.87927,2026-07-30 00:00:00,29.2,17.8
2064,23,Cuttack,Odisha,East,20.46497,85.87927,2026-07-31 00:00:00,29.5,16.0
2065,23,Cuttack,Odisha,East,20.46497,85.87927,2026-08-01 00:00:00,29.2,12.0
2066,23,Cuttack,Odisha,East,20.46497,85.87927,2026-08-02 00:00:00,29.4,7.6
2067,23,Cuttack,Odisha,East,20.46497,85.87927,2026-08-03 00:00:00,29.3,5.8
2068,23,Cuttack,Odisha,East,20.46497,85.87927,2026-08-04 00:00:00,29.6,6.4
2069,23,Cuttack,Odisha,East,20.46497,85.87927,2026-08-05 00:00:00,29.5,5.6
2070,23,Cuttack,Odisha,East,20.46497,85.87927,2026-08-06 00:00:00,27.7,7.4
2071,23,Cuttack,Odisha,East,20.46497,85.87927,2026-08-07 00:00:00,27.8,7.0
2072,23,Cuttack,Odisha,East,20.46497,85.87927,2026-08-08 00:00:00,27.6,5.2
2073,93,Rourkela,Odisha,East,22.22496,84.86414,2026-07-10 00:00:00,27.3,9.4
2074,93,Rourkela,Odisha,East,22.22496,84.86414,2026-07-11 00:00:00,28.5,9.1
2075,93,Rourkela,Odisha,East,22.22496,84.86414,2026-07-12 00:00:00,30.1,9.0
2076,93,Rourkela,Odisha,East,22.22496,84.86414,2026-07-13 00:00:00,30.7,7.0
2077,93,Rourkela,Odisha,East,22.22496,84.86414,2026-07-14 00:00:00,29.2,4.2
2078,93,Rourkela,Odisha,East,22.22496,84.86414,2026-07-15 00:00:00,27.9,6.0
2079,93,Rourkela,Odisha,East,22.22496,84.86414,2026-07-16 00:00:00,27.3,8.1
2080,93,Rourkela,Odisha,East,22.22496,84.86414,2026-07-17 00:00:00,27.3,8.2
2081,93,Rourkela,Odisha,East,22.22496,84.86414,2026-07-18 00:00:00,27.7,6.0
2082,93,Rourkela,Odisha,East,22.22496,84.86414,2026-07-19 00:00:00,27.8,5.4
2083,93,Rourkela,Odisha,East,22.22496,84.86414,2026-07-20 00:00:00,27.4,4.1
2084,93,Rourkela,Odisha,East,22.22496,84.86414,2026-07-21 00:00:00,25.9,4.6
2085,93,Rourkela,Odisha,East,22.22496,84.86414,2026-07-22 00:00:00,25.3,9.9
2086,93,Rourkela,Odisha,East,22.22496,84.86414,2026-07-23 00:00:00,26.1,10.4
2087,93,Rourkela,Odisha,East,22.22496,84.86414,2026-07-24 00:00:00,27.4,8.3
2088,93,Rourkela,Odisha,East,22.22496,84.86414,2026-07-25 00:00:00,27.1,4.7
2089,93,Rourkela,Odisha,East,22.22496,84.86414,2026-07-26 00:00:00,27.9,5.7
2090,93,Rourkela,Odisha,East,22.22496,84.86414,2026-07-27 00:00:00,26.6,6.1
2091,93,Rourkela,Odisha,East,22.22496,84.86414,2026-07-28 00:00:00,26.8,14.7
2092,93,Rourkela,Odisha,East,22.22496,84.86414,2026-07-29 00:00:00,27.3,11.4
2093,93,Rourkela,Odisha,East,22.22496,84.86414,2026-07-30 00:00:00,28.4,7.4
2094,93,Rourkela,Odisha,East,22.22496,84.86414,2026-07-31 00:00:00,29.0,7.0
2095,93,Rourkela,Odisha,East,22.22496,84.86414,2026-08-01 00:00:00,28.3,6.5
2096,93,Rourkela,Odisha,East,22.22496,84.86414,2026-08-02 00:00:00,28.9,6.6
2097,93,Rourkela,Odisha,East,22.22496,84.86414,2026-08-03 00:00:00,28.2,5.2
2098,93,Rourkela,Odisha,East,22.22496,84.86414,2026-08-04 00:00:00,28.5,4.7
2099,93,Rourkela,Odisha,East,22.22496,84.86414,2026-08-05 00:00:00,27.5,5.3
2100,93,Rourkela,Odisha,East,22.22496,84.86414,2026-08-06 00:00:00,26.6,4.5
2101,93,Rourkela,Odisha,East,22.22496,84.86414,2026-08-07 00:00:00,26.8,5.4
2102,93,Rourkela,Odisha,East,22.22496,84.86414,2026-08-08 00:00:00,26.4,6.1
2103,96,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-10 00:00:00,28.1,10.1
2104,96,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-11 00:00:00,29.3,12.2
2105,96,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-12 00:00:00,30.3,13.2
2106,96,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-13 00:00:00,30.9,11.3
2107,96,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-14 00:00:00,30.7,8.0
2108,96,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-15 00:00:00,28.1,7.9
2109,96,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-16 00:00:00,26.6,9.1
2110,96,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-17 00:00:00,27.3,10.8
2111,96,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-18 00:00:00,27.4,9.8
2112,96,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-19 00:00:00,28.1,7.1
